filename,text
467_9_20.txt,вѣчная
58_3_2.txt,величеством обявълял ему чаянинием что
19_9_4.txt,благодарствую что же прина
251_41_10.txt,зело укърепълен но i горы
413_14_32.txt,лѣдних чисел сентеб
71_24_6.txt,как для того чтоб не по
163_6_4.txt,p s
110_15_1.txt,послан юря копсан для квандран
220_15_0.txt,что вы не могли далее iтит за худою
350_56_33.txt,шей стороны получил
58_9_4.txt,петръ
337_43_4.txt,все по воли ево здѣлана
214_37_18.txt,зават будут шесть часофъ прет полуднем i шесть
368_5_0.txt,указ к блори
116_15_2.txt,соф всѣх чиноф кромѣ воiн
74_24_10.txt,к б чрез министра ево
230_25_5.txt,цы i весма не пъропустит къ iх коро
71_21_1.txt,камуникациi
284_38_4.txt,5
8_26_9.txt,ко мнѣ
182_3_5.txt,воронеж i оiфар поставит на блоки i осмотрет
407_2_8.txt,род отаковат то с помощию
434_43_6.txt,в коборшанцѣ надлежит быт тыся
380_1_7.txt,были чрез переволочну близ шведоф 
364_6_11.txt,в тавъровѣ двѣ шнавы
425_37_7.txt,вал i въ том бы к в iзволил мнѣ удо
347_56_9.txt,тират 
239_33_2.txt,тых офицероф на пъраходах в шхе
271_16_14.txt,i не могли далее iтит то б воiстинну того
92_77_23.txt,чаяния турки i мир розор
19_4_4.txt,себѣ супъстанциi
380_4_9.txt,дан аднакож i вы нынѣ поттвердите
337_46_7.txt,чтоб тѣм принудит непъ
340_43_17.txt,ему надобно то мы готовы
1_1_10.txt,зело многа в гафѣ i непърестано выхо
356_7_4.txt,бы брак тшери вашей i чтоб зятю ва
403_1_7.txt,е каналы вдол по болоту
284_32_3.txt,i провѣдах пристат въ безопасное мѣста
68_16_11.txt,в гипъсъвалдѣ чтоб оставълен былъ
328_28_24.txt,нием к в фло от непърия
320_18_16.txt,от болших караблей пройтит невозможно iбо на м
383_12_11.txt,притом же i того накрѣпъко
118_13_13.txt,коф так i ямшикоф не по сей должности
313_17_5.txt,рядная б была полза чтоб штетин взят iбо
275_2_12.txt,будет то аднакож до зимы
40_3_4.txt,но iзполница обаче невозможно так скоро
41_16_2.txt,i чаем скорова в том совершения
8_28_7.txt,чин генерала полного чем вас яко госпо
416_27_3.txt,i татар с королем шведским
295_40_10.txt,линныя голанцы сами себѣ виноваты]
365_2_2.txt,4
76_27_17.txt,нъня его полза въ том
208_30_17.txt,пушек ту тѣхъ iзподние въ 12 фунтоф ядры
115_7_6.txt,кромѣ служивых людей
446_2_8.txt,бираниi контрашкар
115_3_6.txt,петръ
242_33_11.txt,что все даем на ваше разсуждение
115_4_2.txt,му три тысечи рублеф денегъ
413_14_27.txt,там
230_21_3.txt,портъ мочно с провиантам i ал
152_2_5.txt,без скуки без вас а і вам чаю такъже
41_11_8.txt,описанным жалем что оныя кромѣ хлѣ
230_20_4.txt,дубликат i трипликат посланы
337_41_0.txt,7
350_56_12.txt,я увѣдал о трактатѣ в в з до
277_21_14.txt,конюнъктуром
268_18_5.txt,весною на судах [как въ сами
35_4_13.txt,п при самом отѣзде в питербурхъ
337_48_6.txt,скъ руских к абоу i тогда
302_54_0.txt,трудно рекрут привезу с собою iз выборха чаю
313_15_0.txt,⊗ понеже непъриятел
110_14_6.txt,черу вѣдомость от королефъского вели
1_13_0.txt,+
1_19_1.txt,катеринушка друг мой здравъствуй
343_46_11.txt,1
329_35_9.txt,римут то б хотя шквадру от 7
182_6_3.txt,протифъ чертежа
365_2_8.txt,5
209_31_19.txt,перуном [iли огненными стрелами] разшипъ
428_33_10.txt,что хотя ревенклоу доволствувъется одною кон
319_17_10.txt,что же о голстинцах i датских правъда
85_53_1.txt,i посол посылаетца с ратафикациею немедленно чтоб
341_44_10.txt,чрез зунтъ то говорит чтоб
388_17_19.txt,бой
284_38_6.txt,тупат дабы не въпасть непъриятелю
374_16_15.txt,сiе прилагаем чтоб вы более седми караблей [а iменно
47_22_1.txt,ваниi с турками дана полная
302_56_4.txt,о чем паки потвержаю дабы конечно учинено по
41_16_7.txt,iз риги въ 6 д декабря 1711
416_27_0.txt,черашним вѣдомостям
268_13_2.txt,кордебаталиi вмѣс
263_56_13.txt,чтоб сей указ к алтиллериi отверстой был
152_1_0.txt,матка здравъствуй
380_6_6.txt,пъру а потом iскат случитца с корпусом
80_35_24.txt,учинено которое за
163_7_0.txt,sire
284_3_33.txt,взят руген i въручит к в д
416_24_8.txt,нежели через скакат i на одно покладатца либо
416_24_2.txt,компаниею с помощию божиею надѣем
406_3_10.txt,i решить
425_30_3.txt,чтоб выступат iз сей правинциi
416_28_4.txt,жели iм надобен наш сей кор
40_1_3.txt,отвѣтствую что к губернатором азоф
434_41_7.txt,i для многих случаефъ i опасе
416_22_4.txt,семнатцат мортироф трох пудовых
274_19_12.txt,нит не мог как я мог разумѣт для двух при
166_2_8.txt,с оным принцом заключа союз
365_1_0.txt,+
166_3_1.txt,указ генералу г к меншикову
37_2_2.txt,тѣшит хто хочет зла ничем а наiпа
332_35_31.txt,отдадим а буде ка
65_110_16.txt,развѣ поляки паки таким же обра
256_48_14.txt,нит при всѣхъ штапъ офице
115_1_0.txt,а ежели не таких при
110_14_1.txt,будущим i векселям немедленно iзполнят
442_50_10.txt,боу осадя крѣпъкие
110_10_6.txt,въ 17 д июня 1712
265_6_17.txt,ǂ а на весну до абова
428_33_13.txt,риятеля подождат iзволил дабы наши пол
271_16_18.txt,дами прекрепъкой нам оставили непъри
434_44_0.txt,укрѣпя оной полисадами i здѣлат нѣскол
362_4_10.txt,2
71_29_2.txt,табель
275_27_0.txt,едино зело меня удивъляет +
127_23_20.txt,выя за iх денги а шляхетству дворы i земли под
41_16_4.txt,нием ожидаем от вас добрых но
434_42_1.txt,с пѣхотою полоннова
59_19_7.txt,правианда сыну моему такъ
139_9_11.txt,тарых шрофах i на разсуждениi сената
230_25_2.txt,ся на украину i стой в таком мѣстѣ чтоб
197_12_7.txt,в чем горазда смотрѣт чтоб людей
143_2_5.txt,i чаем по двух iли трех неделех вас видет что
1_16_6.txt,писали] а наперет поши въ ригу чтоб тѣ пол
463_4_12.txt,да всѣ деревъни того хто ухоранивался
200_13_20.txt,рауле в
47_21_9.txt,буде же ск
313_11_8.txt,са до свѣту начатъ
469_13_9.txt,ти i живота
292_37_15.txt,к флоту
460_2_1.txt,принциар фискалоф у каждого дѣла по одному которыя еще
178_2_13.txt,писмом свободен]
445_9_33.txt,пости разорит
133_31_7.txt,быт так
127_23_26.txt,когда род чей вымрет то послѣдней в роду не iмѣет
220_15_6.txt,кож не без труда то iзво iбо буде для
359_5_3.txt,проба над болшими
461_1_12.txt,3
83_39_11.txt,брантъ ему непослушанъ что вам надоб
197_16_5.txt,i тако сие обявя вашему величеству оным поздравъ
59_13_6.txt,iз грипсъвалда въ 4 д петръ
167_1_21.txt,по пърепорциi] ежели более
208_30_11.txt,ры были
323_21_49.txt,понеже там не зимоват а вексел скоро послат невозможно
302_51_6.txt,до въремени оставъляю дабы
425_35_9.txt,нее мы могъли как векселеми так
143_3_1.txt,матка здравъствуй
182_5_3.txt,ч 
407_1_3.txt,i ѣхат с ними до кроншлота i дат знат в питербурхъ
323_21_47.txt,лѣ надѣемся вас в маршѣ чего для удобнее въ
40_5_4.txt,от короля полского с ызрядными вѣдомос
40_2_6.txt,карол полской пасажу зело крѣпъкою дамгар
161_7_14.txt,дай боже доброе
116_19_2.txt,тѣх ссылат с наказанем на галеры а рекру
109_3_2.txt,алтиллериския i адмиралитейския
176_4_0.txt,г в а
134_32_10.txt,i офицером русским протиф руских iножемцом
446_9_0.txt,писмо ваше чрез вчеслова i деншика своево я по
166_7_2.txt,лѣ зачесть у ка
40_4_2.txt,писана о почте для нашей ѣзды о чем е
329_33_9.txt,ему для безопасности войны в шоне неже нам iбо
466_8_13.txt,третие в збираниi
305_52_17.txt,кат вице адмирала ш въ элзефорсе заперет
133_32_2.txt,порутчиком сержантом по два
59_13_0.txt,дни приѣхал сюды отютантъ
296_41_15.txt,дни писал к вицеадмиралу [сего при сем копия]
71_28_1.txt,претставълено что
365_2_1.txt,ско
380_6_0.txt,3
41_18_4.txt,шим образом поставъка i прибыль в ка
110_1_12.txt,сколко iх взята i сколко побито
370_10_18.txt,наверху носит может то а передѣ
319_17_13.txt,кож уже то подлинно есть что непърия
196_9_5.txt,везирем i хотя новой везир i обна
47_27_2.txt,протчее наказано словесно
118_13_15.txt,въсем государствѣ обявит а для платежа на подводы да
59_15_3.txt,з генералом фмкм под командою
410_11_30.txt,15+
359_5_9.txt,ца по то въремя болших караблей не бѣ дѣлат +
275_2_11.txt,хотя i транпорту нѣт i не
109_6_2.txt,осмотрѣт мстинских порогофъ
59_15_7.txt,1
460_2_5.txt,наго штапа на суд без оборфискала позват не
5_17_13.txt,чрез iх прусы а полскими сами найдете бата
377_2_12.txt,станет подрядом а не уѣзными людми i хотя
271_16_22.txt,него земли мили на двѣ вдол i поперек с неболшим
110_10_5.txt,с корабля выборха
169_3_14.txt,ему дѣле i сие чинит пока воды
340_43_19.txt,совѣт iзволил приня i по оному чи
47_27_6.txt,не доходя днестра за 4 мили петръ
85_53_8.txt,же либикѣр бѣжит в нордѣ i указ iмѣет
118_13_16.txt,ямы селит въ
334_37_12.txt,i тако к в ни откул непъ
19_5_0.txt,min her +
251_41_25.txt,ще трех мѣсецоф време
284_30_7.txt,говых ежели оныя без воiнских
232_21_12.txt,+
380_9_3.txt,о караблѣ арлѣ что нерадѣнием капитана
332_35_27.txt,× до окончания сей вой
152_5_8.txt,ловал благословѣние подал сим ма
313_18_8.txt,раблями въ трех мѣстех а iменно твериминде
460_6_5.txt,2
449_2_12.txt,ми отакующия обрѣ
265_6_20.txt,господин посол +
265_6_29.txt,понеже в том писмѣ горазда о том прошено
302_5_22.txt,гому положенному маршъ
415_19_17.txt,к непъриятелю ближе
434_44_5.txt,полевую 4
302_55_4.txt,для
268_13_1.txt,же пѣхота яко
259_52_17.txt,всѣ вмѣсте по
416_20_2.txt,держат ему пустирунгъ на пасах
209_31_23.txt,чрез оружие росиiское
415_19_19.txt,чтоб стоят с оным чрез реку
268_18_9.txt,дѣлат iнако же вес iнтерес
425_31_1.txt,рение наше для вчерашних дождей
211_33_17.txt,кое на генералком дворѣ нам л
281_26_12.txt,я вам а не пърежде въремени
434_44_1.txt,ко iзбъ а людей оставит по разсмотрению
268_11_0.txt,быт так
166_4_2.txt,рой пустирунгъ
13_28_12.txt,та 1713
221_10_16.txt,чтоб нашим людем на островѣ не ос
163_4_8.txt,не так впреди i на потписи как прет тѣм
116_14_4.txt,проѣзду в руки ямшикам а не въ при
460_1_4.txt,указе
20_1_17.txt,пустите
353_6_11.txt,санной рѣкѣ пришли ни одного то
125_21_11.txt,лат не мешкоф
152_2_9.txt,мерла мы здес з господами поляки
370_10_14.txt,ны
197_18_1.txt,но i турки возвратятца
373_14_17.txt,на будет экадра чтоб не потерят людей
289_34_18.txt,i вчериго дни мы пошли от березовых островоф i сего
1_17_7.txt,лежашей пут чрез швед полшею недалеко от бран
314_11_14.txt,покинуф побѣжал
458_1_13.txt,сестры
116_13_0.txt,о первенствѣ
458_1_18.txt,двѣ племянн
379_8_10.txt,алсуфева
395_6_10.txt,поiску с помощию божиею
59_11_0.txt,такъ же i вы поѣжайте
88_54_21.txt,нарочно оному кишкина чтоб ѣхал как возможно ско
19_7_7.txt,дабы все у вас приготовълено было
19_4_5.txt,piter
313_19_0.txt,сие обяви i проси отповеди дабы мы по тому
343_46_38.txt,iли непъриятел силен будет дабы
124_20_14.txt,для охранения укърайны быт губер
197_1_22.txt,опаснее то лутче
425_36_5.txt,еще может поправитца а без таго
460_3_8.txt,так как нам самому
460_4_6.txt,2
460_1_8.txt,шет i засвидѣтелствует неправо тому быти
359_4_4.txt,дит i тако вода сама доволною глубину учи
1_10_0.txt,+
230_22_3.txt,материi
137_7_16.txt,у них не яко въластител но яко президѣнтъ i iмѣт
109_6_0.txt,указ о смотрѣниi слюзоф
58_3_5.txt,чтоб
268_1_28.txt,как г алартъ iмѣлъ
8_2_10.txt,1712
71_21_3.txt,i отдал каролевъскому
182_6_9.txt,3 камелей к новым болшим караблям надлежит здѣлат
143_9_1.txt,о себѣ не могу подлин сказат буду ли
1_18_1.txt,чане i сасы с нами случилис славъленя наше
269_12_12.txt,понеже ф ма i гине
254_44_23.txt,те
202_18_17.txt,в полшу а ме i въсе престерегат а междо тѣм лю
347_57_1.txt,в войiнских дѣлѣх сослатца могу
268_12_3.txt,генералом дневат но
422_26_11.txt,бя потеряем в то въ
425_31_3.txt,дилис чрез болоты но не могли
250_40_20.txt,можно будет ничего полу
425_34_3.txt,i для того отозван сюды дабы
19_5_3.txt,з божиею помощию i ф то время надлежит вам
275_26_4.txt,что в опискѣ много въреме
47_2_10.txt,ден [i чаем с помощию божиею добрых слѣ
460_5_4.txt,чести и въсего iмѣния
41_15_3.txt,которое отвѣтствую что у
239_34_0.txt,понеже господин вице адмирал
239_36_0.txt,1
457_1_6.txt,вицеад кнеiня
47_20_4.txt,буде же о шведах станет говорит чтоб отдат все
457_1_3.txt,вице адми
335_38_26.txt,тогда с трех старон окру
107_2_16.txt,привѣсть то хотя б
220_16_2.txt,ны караблей купили пят да еще приiскали
302_5_21.txt,уже перешел то iтит по дру
103_96_10.txt,ожидат также i то обяви королю
220_14_4.txt,да слабы також i протчее упъравит
275_27_5.txt,ца чаю ничево б оной не възялъ
356_7_7.txt,пред сим как брак сына вашего так i стар
8_28_0.txt,+ как чин шаутбейнанта так i сей мнѣ ска
163_7_1.txt,iзвъствую вам
425_32_1.txt,ежели желают руской гвардиi то
404_1_23.txt,налцы в конал
133_33_7.txt,лейдом протиф табеля ж
206_23_21.txt,в дорогѣ доволство всякое чинит въ про
220_13_0.txt,понеже мы получили
284_30_3.txt,судоф морских воiнских i буде оныя
314_11_20.txt,равую сторону от друго
329_33_2.txt,i въсѣс руских войскъ то оные
415_19_42.txt,ницею] на непъриятеля
314_11_27.txt,я батарея с которой не
425_31_0.txt,обявъляю вам что сего дня намѣ
167_1_17.txt,случае не забыт iбо онѣ нам
293_39_16.txt,а когда почали на карабли въсходит i нѣ
182_7_5.txt,описсат много л старых рубленых лѣсоф к шмакова
374_16_13.txt,сюды могли поспѣт к 20 апърѣля в послѣдних числѣх
176_5_0.txt,1
304_51_17.txt,в чем i протчем может г в а
143_5_8.txt,поклонис теткѣ от меня в протчем
416_22_8.txt,желѣзных 2000
143_6_7.txt,дѣла поѣдем на почьтѣ к вам
296_41_16.txt,[чаю повѣриш ваша милость что я iстинно не за гулянем
71_22_9.txt,было
292_37_12.txt,3
209_31_17.txt,орел для защищения оного столпа
182_3_3.txt,винкелгакъ i делфин починит совершенно поне
434_43_4.txt,дей
337_43_9.txt,ко ежели к в iзволит i въ
128_24_10.txt,посылат i когда арифъметику скон
197_13_5.txt,в кулмѣ i груденце i протчее разпорядит
260_53_34.txt,зат непъриятелю нас с королем i не допус
41_18_0.txt,по отѣздѣ моем всяко трудит
434_47_0.txt,того ради на нѣсколко дней чтоб вы по
206_23_17.txt,лок ламской [для того что около новагорода
425_35_7.txt,здѣшъних ближе iз сего трупа отда
416_20_6.txt,2
265_6_30.txt,i для того сие писмо посылаю ежели
251_41_16.txt,крѣпость аднакож та
359_4_1.txt,будет то возможно помалу i от кутюрминского ус
76_27_14.txt,препятствие учинено
143_6_8.txt,дай боже чтоб скоря быт i здорово
109_1_9.txt,рою рукою оных приняфъ отрѣзали
302_56_9.txt,титца могли а как придут тотчас
416_23_8.txt,офицером i служителем по обы
38_1_10.txt,говорили морем i того за непърия
116_19_5.txt,мундир покупат iли таварами дават
208_30_10.txt,iз зейландиi а не от iнуды i чтоб не горазда ста
197_13_4.txt,под командою брегадира шереметева
115_1_1.txt,шлете то взысконо будет на вас
286_31_11.txt,флейтоф i краiром галетоф
337_40_4.txt,видимо есть что чаю з бо
187_3_18.txt,iталиянския бомбардирския карабли
8_29_7.txt,петръ
116_18_2.txt,без главълого генерала указу оставит
331_34_13.txt,всѣм ожидат ежели на сие не соiзволит
230_21_2.txt,содержат до весны куды трас
133_33_4.txt,рускова
226_15_14.txt,да на целае лѣто провианту привесть
385_14_25.txt,приятелем i тогда
434_42_4.txt,пофъторителнаго по сем указу]
194_1_9.txt,крѣпость которая ниже черкаского дер
323_21_45.txt,сем посылаетца х камисарству денег переводит
143_5_6.txt,iнтересу принуждены не скучат
116_14_0.txt,государственных дѣл положит на въ
355_9_21.txt,но ниже в гуземе однѣ остат
22_11_12.txt,сѣм к полтавѣ
116_10_6.txt,тупникоф вѣдает без въсякого б опа
347_51_2.txt,то же воспоминаю i к тому прилагаю что
332_35_13.txt,том же б обнадежили что
20_16_3.txt,часу по полуночи начали ригу бом
206_23_11.txt,чинит вветчи в свою землю верстъ двѣсте
272_17_14.txt,сего не пъропускат i для того
275_28_6.txt,вѣдат о непъриятелѣ
302_56_6.txt,но употребите в отпускъ
361_2_27.txt,i въ малою воду великим караблям возможно было без вреды
47_2_11.txt,дованиi в чем боже помози] о чем обо фъ
247_38_20.txt,здѣс зачинат возможно
362_4_20.txt,неват до тѣх мѣстъ пока великой починки тре
347_50_1.txt,вредит на квартирах а когда б сие с по
176_5_3.txt,непъриятеля далее загнат
238_29_14.txt,зависит
335_38_17.txt,шведская надежда послѣд
43_11_14.txt,i сол протифъ саксонцоф давана было iли
1_15_6.txt,но пойдет iзвѣсная персона ко
197_10_7.txt,i много тѣм обшай iнтерес потерян будет
85_53_4.txt,обявъляю что с помощию божиею мы мастера
464_6_13.txt,ских грамотных для того ж
241_32_15.txt,i пришли уже мы за 4 мили но о
236_27_15.txt,са с конницею к нам поспѣшили
182_4_6.txt,пушки стала а реданы при b bd дѣат
230_23_1.txt,ночю i здес несколко дней для отдохновения пробуду
425_3_11.txt,указу i под оным как тебѣ так
355_9_22.txt,ца хотѣли но просили часть
197_16_6.txt,ляя пребываю всегдашним нижайшим слугою
301_48_10.txt,iбо к пол сам то уступил [с чего прилагаем копию]
109_1_0.txt,господа сенат +
434_43_8.txt,iли по конечной мѣрѣ на двѣ недѣли
59_19_8.txt,же i алтиллерию к добыванию страл
347_57_2.txt,не сут ли тѣ неприятели
422_26_17.txt,того ради зело б iзряд
413_14_35.txt,также б i върѣ
302_50_3.txt,для по консилиi бывъшем
20_12_5.txt,ту а мы вам пришлем гдѣ стат
434_49_3.txt,ской полкъ отпустит
80_35_27.txt,ло но при том воспоминаетца
313_19_8.txt,ного с кѣм с ни ср своiм намѣрением
92_77_27.txt,обявят +
373_14_22.txt,ли пападетца человѣка два iли ти приня
458_1_21.txt,племянницы
47_2_16.txt,ми i протчия писма отправит к вам господин
133_34_1.txt,iбо
196_3_6.txt,ся i не получа от нас на то решения
446_6_7.txt,щихъ яко камисары i протчыя
220_11_9.txt,пусом которой уш нынѣ iз полши при
253_43_17.txt,да
125_21_18.txt,iли ежели ево не застанут то хто
374_16_26.txt,ни однаво не надобно галарей также не дѣлат
64_110_1.txt,того что протиф семенофского полку
374_16_11.txt,хи чем огибают бѣсѣдки i покрытыя галареi ты
47_22_7.txt,в лагарѣ въ 12 д iюля 1711
41_15_8.txt,твы обѣiх iменем моiм обнадежит
275_26_0.txt,не пъримут то б вам по тама
85_52_9.txt,отказано было понеже когда намѣрение б iмѣ
275_29_9.txt,бы непъриятел незапно не напал iли б нам
77_28_14.txt, тотчас сие по воли
248_39_15.txt,5
41_13_0.txt,с поляками во удержаниi оных про
311_8_21.txt,то въдруг то есть iнфанта
13_28_14.txt,i матери святой i протчим святым
163_1_0.txt,sir
115_7_1.txt,12
353_6_16.txt,провин княжство овъладѣли а непъри
416_27_6.txt,но въ полше без войскъ i весма
448_10_16.txt,де воды хотя столко будет глубока
85_52_2.txt,тикулярном чрез куриэроф арсенева i константина вру
407_1_1.txt,дождатца ему г л к голицына i принят у него
439_46_10.txt,так далеко писал iх корофъскому
166_6_3.txt,до трех недел iли по нуж
122_19_13.txt,кож чинит выiскивая таких доходоф
302_57_0.txt,на пис ваше отвѣтствую
131_27_11.txt,сказат всему шлехетству чтоб каж
47_2_13.txt,экъстрактъ також i питербурския
335_38_23.txt,в шонон войтит без всякого
328_28_16.txt,с помощию божиею по
163_8_9.txt,туракъ а сей я викториі могу і я причасником быт
253_43_16.txt,а когда сей вут получим тог
415_19_44.txt,наступат i оного по возмож
322_20_20.txt,лутче держатца апостола которой к таким пи
265_6_12.txt,подлинно увѣдал что конечто ежели
265_6_18.txt,ежели и нынѣ за чем
233_23_11.txt,де ж i то правъда iли хотя i щесна
284_3_57.txt,войка доволное число бу
253_43_54.txt,учинит можем
197_13_1.txt,i въремя прося а волном проходѣ
56_7_14.txt,смотри тово чтоб равность была i наши перед
257_49_21.txt,все осмотря быт самому не мешъкоф
239_37_8.txt,подлинную вѣдомос
425_33_3.txt,iли 4
410_11_10.txt,же нѣсколко прослано бреш
332_35_22.txt,будет когда флот не будет удер
182_3_6.txt,i ежели не великого кошту починка будет
460_9_7.txt,помяная туя буду
110_12_1.txt,как руским так i iноземцом не брат з бол
434_42_5.txt,також i денег на войко коронное
143_6_6.txt,ли задержатца i упъравя
274_19_10.txt,во кароля нашел зело приятна к себѣ
133_36_6.txt,труб десяток все сие пришли с сим
308_56_11.txt,i чтоб онѣ ни въ копенгагене ни
275_21_1.txt,iнаго писат е iмѣю толко
275_26_8.txt,жит i о том я вам велѣл гаворит i дѣ
368_9_3.txt,чтоб горазда трудилис в покупкѣ ка
182_4_9.txt,також к дос крышку i стороны как я
341_44_22.txt,однѣхъ что нибуд урвем також шведские
182_6_7.txt,туды спустит дабы совершенная без сумнѣния
127_23_29.txt,женскому колѣну свой оному послѣднему в родѣ
415_19_46.txt,ца каналию запорожскую i сообшни
230_29_3.txt,iли завътра послат дабы еше
269_12_16.txt,дневат понеже мар
20_18_6.txt,iх ворофъство опровергнут тол
460_5_0.txt,1
284_39_4.txt,лат шанецъ для магазиноф а шаутбейнахтъ
284_30_4.txt,увидит что iх выше ево силы тотчас
380_9_0.txt,+
133_35_6.txt,i будете в том жестоко штрафо
166_5_3.txt,от десети тысяч i выше
199_12_19.txt,стетину i не доходя мил за десят
326_26_12.txt, сия первоя грамо
1_16_5.txt,людми до мемля [о чем мы х королю прускому
284_32_8.txt,дабы не въстретица с непъриятелем
173_1_5.txt,пушки 18 12 фунтовыя i к ним порох ядры
227_16_13.txt,раблях гутфелевых i тому я всегда не чаял
1_18_0.txt,у нас слава богу еше въсе благополучно дат
382_11_14.txt,рет ворота аднакож прежъде стѣны
34_2_16.txt,учинит по сему
343_46_43.txt,кучат было мочно]
334_37_21.txt,всяких лукавъствъ прямым
275_28_5.txt,а перед оною еше дѣ лодки в виду ж чтоб заранее
232_21_15.txt,i пърочее что же пишете чтоб вам
20_12_7.txt,поздно i гдѣ вы обретайетеся
359_1_2.txt,дѣлать длиною длиною дватцет по
275_22_4.txt,сеца i выветчи тотчас iтит к дерпът
230_26_7.txt,силняя не будет какъ
203_22_4.txt,[паче чаяния] турки i писмом не обяжутца
85_54_3.txt,зело безславъно учинено как неволничым образом iбо хо
143_1_7.txt,еще не знаю гдѣ с вами видетца для
116_13_4.txt,ных дѣл ниже для партику
154_10_15.txt,дочки дѣлаете над стариками
260_53_24.txt,королефъского поступали а на другое
212_34_18.txt,з двемя банкѣтами
469_13_3.txt,ти до десяти лѣт [которыя городы
230_29_1.txt,флемингъ зело скоро желал пасу но я
310_6_15.txt,ше i мѣсте к бою которой
337_42_6.txt,му а наiипаче магазеiн дѣ
110_14_7.txt,чества датского что оной город шведской
359_6_3.txt,5
275_25_5.txt,людем нечего ѣсъть а послѣ
368_8_0.txt,+ мы писменнойе указ дали сенату
284_3_59.txt,+ стралзунтъ iли ште
47_20_9.txt,тако ж ежели салтан i че
8_22_1.txt,посылаю к тебѣ бутылку венгерского
200_13_24.txt,400
8_22_6.txt,с полтавы маiя въ 2 д
20_14_8.txt,вы шли указным трактом то есть от соро
281_26_11.txt,нѣ въ чем шлюс на пункты данны
124_20_17.txt,низоны без чево быт нелзя на донце север
275_21_6.txt,тит въ iх службу 12000 человѣкъ но i к вам
109_7_1.txt,cну i осмотря все быт с полным до
163_1_1.txt,понене iмѣем зело нужное
109_2_0.txt,о том прилагатеся реэстръ
410_11_31.txt,+9 +12 +22
446_3_7.txt,по фъсѣм обстоятелствам
323_21_29.txt,тогнат что же пишете о трудном своем дѣлѣ
199_12_13.txt,конных фураж] а пъротчее все iз собран
20_17_9.txt,ландиi какие послы будут к нам дай
295_40_13.txt,указ дан был чтоб въпред так не дѣлали iбо еже
380_5_0.txt,+
316_14_13.txt,здѣлали мостъ чрез оную под фридрихштатом
397_9_16.txt,на блоки оного поставит о здѣшнем обявъляю
44_15_11.txt,лан будет о чем нынѣ писал ша
449_2_14.txt,роны вяще ста сажен
407_9_2.txt,в состояниi з вѣмя сими главъ
40_7_7.txt,будет толко зело с неудоволством слышим
433_39_15.txt,пат i ту часть войска непъприя
241_32_10.txt,пасть iли капитуловат но госпо
182_7_0.txt,ложит такие ж два как нынѣ 4 в тавъровѣ
311_8_17.txt,риею дѣйствоват будет не
1_13_8.txt,отсел на сикурсъ датским i тако на сей не
302_57_9.txt,голстинцом частию ж i шведам чинитца а бу
416_24_5.txt,ва ради въремини чтоб обѣ такие крѣпости
302_53_1.txt,скому чтоб к вам приправадил
329_33_6.txt,дут
308_56_15.txt,рабли поспѣли кончая въ послѣдних
40_6_8.txt,в помераниi i не очистя оную обшими силами
203_20_1.txt,на которыя отвѣтствуем
380_1_1.txt,вѣдомость что запорожцы конныя при
218_9_10.txt,как будет того для iзволте
109_8_7.txt,на на кирпичи каменноя ломка
182_5_0.txt,рофъ воденой кругом n труба ко
239_37_4.txt,спортѣ iмѣет того
187_3_22.txt,гостинныя бомбардирские карабли
461_1_10.txt,аднакож надлесжит тому хто оспорит тое про
20_17_6.txt,p s о вышеписанном о фъсем королю
284_30_8.txt,то оных взят брат [несмотря хотя б
365_1_2.txt,1
59_17_1.txt,чтоб вице адмирал сегестет с воiнскими
335_38_11.txt,пунктѣ
425_37_8.txt,волство показат ч
368_2_4.txt,гой подряду г кудрявъцова iбо оныя велѣно подрядом
59_19_9.txt,зунта iбо нам алтиллерию [как сами
380_3_5.txt,шали о чем я i с веiром писал к вам что
182_1_7.txt,городских прибавит по крайней нужде
425_38_3.txt,дѣло за великили болоты
416_26_7.txt,ды никуды не iмѣем
368_5_3.txt,брагорсъ также i тялки коi проломило
472_3_11.txt,лал к нему с карабелшиком iхъ прош
314_11_12.txt,лис которыя непъри
415_19_34.txt,диверзию чинит не
146_12_18.txt,въ 14 д октебря 1713
356_4_1.txt,ляю i прошу дабы сей доноси
71_27_9.txt,сие за благо приемлетца
260_53_36.txt,+ також ежели i на датского пойдут то послѣдоват надобно
284_31_8.txt,30 руских брегантин
262_55_12.txt,нее туды i поѣду толко немедлен
229_19_16.txt,е лутче поступят а бу
175_1_1.txt,к ратуше прина
71_26_6.txt,согласия позволено стороны е в
80_35_18.txt,чены будут
41_12_2.txt,вашего величества
133_31_6.txt,феiр
442_50_13.txt,iли буде непъря
284_35_6.txt,вождения оных х кроншлоту которо
41_11_7.txt,торой от всѣхъ офицероф i драгун прислан с не
347_56_6.txt,всегда iлѣ л i iмѣю i как до i въ
245_36_16.txt,ту не совѣтывал
284_34_7.txt,+
64_110_6.txt,нем набрат правианту в полше i вывес
302_53_4.txt,конница которыя въ курляндиi i элбингѣ
395_6_16.txt,зачьiх городофъ а ежели непъриятел
89_69_0.txt,при том же
317_15_14.txt,+ транжаментом
22_11_14.txt,iз рагору от полтавѣ при походѣ
380_8_7.txt,вначалѣ
359_3_1.txt,хаперской i меркуриус
166_3_4.txt,непъриятелского i смотрѣт на обороны
293_39_19.txt,i люди которыя взяты на тѣх караблях
